(trendCoefficient= '2.7574143176130317', state= '', country= 'Switzerland', continent= 'Europa'weekYear= '2020-W08,[(2/23/20,0.0), (2/22/20,0.0), (2/21/20,0.0), (2/20/20,0.0), (2/19/20,0.0), (2/18/20,0.0), (2/17/20,0.0)])
(trendCoefficient= '1.2250146113383986', state= '', country= 'Finland', continent= 'Europa'weekYear= '2020-W18,[(5/3/20,78.0), (5/2/20,125.0), (5/1/20,56.0), (4/30/20,89.0), (4/29/20,166.0), (4/28/20,45.0), (4/27/20,119.0)])
(trendCoefficient= '0.5161848671492155', state= '', country= 'Bulgaria', continent= 'Europa'weekYear= '2020-W18,[(5/3/20,24.0), (5/2/20,39.0), (5/1/20,49.0), (4/30/20,59.0), (4/29/20,48.0), (4/28/20,36.0), (4/27/20,63.0)])
(trendCoefficient= '1.727217551589264', state= '', country= 'Morocco', continent= 'Africa'weekYear= '2020-W12,[(3/22/20,19.0), (3/21/20,19.0), (3/20/20,14.0), (3/19/20,14.0), (3/18/20,11.0), (3/17/20,9.0), (3/16/20,1.0)])
(trendCoefficient= '4.8609075514394045', state= '', country= 'South Africa', continent= 'Africa'weekYear= '2020-W08,[(2/23/20,0.0), (2/22/20,0.0), (2/21/20,0.0), (2/20/20,0.0), (2/19/20,0.0), (2/18/20,0.0), (2/17/20,0.0)])
(trendCoefficient= '0.7339013022823659', state= '', country= 'Norway', continent= 'Europa'weekYear= '2020-W21,[(5/18/20,8.0)])
(trendCoefficient= '1.5416835259032804', state= 'Alberta', country= 'Canada', continent= 'America'weekYear= '2020-W19,[(5/9/20,59.0), (5/8/20,81.0), (5/7/20,54.0), (5/6/20,70.0), (5/5/20,57.0), (5/4/20,70.0), (5/10/20,96.0)])
(trendCoefficient= '0.8244466423893659', state= '', country= 'Sudan', continent= 'Africa'weekYear= '2020-W14,[(4/5/20,2.0), (4/4/20,0.0), (4/3/20,2.0), (4/2/20,1.0), (4/1/20,0.0), (3/31/20,1.0), (3/30/20,0.0)])
(trendCoefficient= '0.5161848671492155', state= '', country= 'Bulgaria', continent= 'Europa'weekYear= '2020-W15,[(4/9/20,25.0), (4/8/20,16.0), (4/7/20,28.0), (4/6/20,18.0), (4/12/20,14.0), (4/11/20,26.0), (4/10/20,17.0)])
(trendCoefficient= '0.3635001273808989', state= '', country= 'Maldives', continent= 'Asia'weekYear= '2020-W11,[(3/9/20,0.0), (3/15/20,3.0), (3/14/20,1.0), (3/13/20,1.0), (3/12/20,0.0), (3/11/20,2.0), (3/10/20,2.0)])
(trendCoefficient= '3.778986647484602', state= '', country= 'Romania', continent= 'Europa'weekYear= '2020-W16,[(4/19/20,328.0), (4/18/20,351.0), (4/17/20,360.0), (4/16/20,491.0), (4/15/20,337.0), (4/14/20,246.0), (4/13/20,333.0)])
(trendCoefficient= '1.4003956300858698', state= '', country= 'Austria', continent= 'Europa'weekYear= '2020-W16,[(4/19/20,78.0), (4/18/20,76.0), (4/17/20,119.0), (4/16/20,140.0), (4/15/20,110.0), (4/14/20,185.0), (4/13/20,96.0)])
(trendCoefficient= '15.682604265012214', state= '', country= 'Mexico', continent= 'America'weekYear= '2020-W12,[(3/22/20,65.0), (3/21/20,48.0), (3/20/20,39.0), (3/19/20,46.0), (3/18/20,25.0), (3/17/20,11.0), (3/16/20,29.0)])
(trendCoefficient= '78.36809333273389', state= '', country= 'Brazil', continent= 'America'weekYear= '2020-W10,[(3/8/20,7.0), (3/7/20,0.0), (3/6/20,9.0), (3/5/20,0.0), (3/4/20,2.0), (3/3/20,0.0), (3/2/20,0.0)])
(trendCoefficient= '0.8355137946020471', state= '', country= 'Honduras', continent= 'America'weekYear= '2020-W12,[(3/22/20,2.0), (3/21/20,0.0), (3/20/20,12.0), (3/19/20,3.0), (3/18/20,1.0), (3/17/20,2.0), (3/16/20,3.0)])
(trendCoefficient= '0.777150863942214', state= '', country= 'Senegal', continent= 'Africa'weekYear= '2020-W08,[(2/23/20,0.0), (2/22/20,0.0), (2/21/20,0.0), (2/20/20,0.0), (2/19/20,0.0), (2/18/20,0.0), (2/17/20,0.0)])
(trendCoefficient= '0.2783797149665063', state= '', country= 'Kyrgyzstan', continent= 'Asia'weekYear= '2020-W11,[(3/9/20,0.0), (3/15/20,0.0), (3/14/20,0.0), (3/13/20,0.0), (3/12/20,0.0), (3/11/20,0.0), (3/10/20,0.0)])
(trendCoefficient= '0.25345052376028415', state= '', country= 'Kenya', continent= 'Africa'weekYear= '2020-W07,[(2/16/20,0.0), (2/15/20,0.0), (2/14/20,0.0), (2/13/20,0.0), (2/12/20,0.0), (2/11/20,0.0), (2/10/20,0.0)])
(trendCoefficient= '0.4442596172578639', state= '', country= 'El Salvador', continent= 'America'weekYear= '2020-W04,[(1/26/20,0.0), (1/25/20,0.0), (1/24/20,0.0), (1/23/20,0.0), (1/22/20,0.0)])
(trendCoefficient= '0.47764090575312085', state= '', country= 'Bosnia and Herzegovina', continent= 'Europa'weekYear= '2020-W07,[(2/16/20,0.0), (2/15/20,0.0), (2/14/20,0.0), (2/13/20,0.0), (2/12/20,0.0), (2/11/20,0.0), (2/10/20,0.0)])
(trendCoefficient= '18.689857483253157', state= '', country= 'Iran', continent= 'Asia'weekYear= '2020-W21,[(5/18/20,2294.0)])
(trendCoefficient= '18.689857483253157', state= '', country= 'Iran', continent= 'Asia'weekYear= '2020-W10,[(3/8/20,743.0), (3/7/20,1076.0), (3/6/20,1234.0), (3/5/20,591.0), (3/4/20,586.0), (3/3/20,835.0), (3/2/20,523.0)])
(trendCoefficient= '0.9130962550015735', state= '', country= 'Malaysia', continent= 'Asia'weekYear= '2020-W06,[(2/9/20,0.0), (2/8/20,4.0), (2/7/20,0.0), (2/6/20,0.0), (2/5/20,2.0), (2/4/20,2.0), (2/3/20,0.0)])
(trendCoefficient= '0.8355137946020471', state= '', country= 'Honduras', continent= 'America'weekYear= '2020-W15,[(4/9/20,31.0), (4/8/20,7.0), (4/7/20,7.0), (4/6/20,30.0), (4/12/20,1.0), (4/11/20,10.0), (4/10/20,39.0)])
(trendCoefficient= '0.2480480750498284', state= '', country= 'Mali', continent= 'Africa'weekYear= '2020-W20,[(5/17/20,25.0), (5/16/20,29.0), (5/15/20,27.0), (5/14/20,21.0), (5/13/20,28.0), (5/12/20,18.0), (5/11/20,8.0)])
(trendCoefficient= '0.46840953708282757', state= '', country= 'Gabon', continent= 'Africa'weekYear= '2020-W15,[(4/9/20,10.0), (4/8/20,4.0), (4/7/20,6.0), (4/6/20,3.0), (4/12/20,3.0), (4/11/20,2.0), (4/10/20,0.0)])
(trendCoefficient= '12.23716824768841', state= '', country= 'Pakistan', continent= 'Asia'weekYear= '2020-W04,[(1/26/20,0.0), (1/25/20,0.0), (1/24/20,0.0), (1/23/20,0.0), (1/22/20,0.0)])
(trendCoefficient= '0.5525633532646975', state= '', country= 'Cote d'Ivoire', continent= 'Africa'weekYear= '2020-W13,[(3/29/20,64.0), (3/28/20,0.0), (3/27/20,5.0), (3/26/20,16.0), (3/25/20,7.0), (3/24/20,48.0), (3/23/20,11.0)])
(trendCoefficient= '5.057343883468956', state= '', country= 'Kuwait', continent= 'Asia'weekYear= '2020-W19,[(5/9/20,415.0), (5/8/20,641.0), (5/7/20,278.0), (5/6/20,485.0), (5/5/20,526.0), (5/4/20,295.0), (5/10/20,1065.0)])
(trendCoefficient= '1.3704761048419727', state= '', country= 'Bolivia', continent= 'America'weekYear= '2020-W21,[(5/18/20,175.0)])
(trendCoefficient= '0.25345052376028415', state= '', country= 'Kenya', continent= 'Africa'weekYear= '2020-W06,[(2/9/20,0.0), (2/8/20,0.0), (2/7/20,0.0), (2/6/20,0.0), (2/5/20,0.0), (2/4/20,0.0), (2/3/20,0.0)])
(trendCoefficient= '3.594524119947849', state= '', country= 'Egypt', continent= 'Africa'weekYear= '2020-W12,[(3/22/20,33.0), (3/21/20,9.0), (3/20/20,29.0), (3/19/20,60.0), (3/18/20,0.0), (3/17/20,46.0), (3/16/20,40.0)])
(trendCoefficient= '5.037240180431297', state= '', country= 'Portugal', continent= 'Europa'weekYear= '2020-W17,[(4/26/20,472.0), (4/25/20,595.0), (4/24/20,444.0), (4/23/20,371.0), (4/22/20,603.0), (4/21/20,516.0), (4/20/20,657.0)])
(trendCoefficient= '0.2783797149665063', state= '', country= 'Kyrgyzstan', continent= 'Asia'weekYear= '2020-W17,[(4/26/20,17.0), (4/25/20,0.0), (4/24/20,34.0), (4/23/20,19.0), (4/22/20,22.0), (4/21/20,22.0), (4/20/20,14.0)])
(trendCoefficient= '6.695514693761333', state= '', country= 'United Arab Emirates', continent= 'Asia'weekYear= '2020-W07,[(2/16/20,1.0), (2/15/20,0.0), (2/14/20,0.0), (2/13/20,0.0), (2/12/20,0.0), (2/11/20,0.0), (2/10/20,1.0)])
(trendCoefficient= '25.951835034242983', state= '', country= 'Italy', continent= 'Europa'weekYear= '2020-W08,[(2/23/20,93.0), (2/22/20,42.0), (2/21/20,17.0), (2/20/20,0.0), (2/19/20,0.0), (2/18/20,0.0), (2/17/20,0.0)])
(trendCoefficient= '2.2999520448380766', state= '', country= 'Panama', continent= 'America'weekYear= '2020-W13,[(3/29/20,115.0), (3/28/20,112.0), (3/27/20,116.0), (3/26/20,115.0), (3/25/20,98.0), (3/24/20,0.0), (3/23/20,32.0)])
(trendCoefficient= '0.584101365223516', state= '', country= 'Guatemala', continent= 'America'weekYear= '2020-W21,[(5/18/20,149.0)])
(trendCoefficient= '15.682604265012214', state= '', country= 'Mexico', continent= 'America'weekYear= '2020-W11,[(3/9/20,0.0), (3/15/20,12.0), (3/14/20,15.0), (3/13/20,14.0), (3/12/20,4.0), (3/11/20,1.0), (3/10/20,0.0)])
(trendCoefficient= '0.4118674039772812', state= 'Mayotte', country= 'France', continent= 'Africa'weekYear= '2020-W19,[(5/9/20,134.0), (5/8/20,0.0), (5/7/20,115.0), (5/6/20,0.0), (5/5/20,53.0), (5/4/20,36.0), (5/10/20,35.0)])
(trendCoefficient= '1.2250146113383986', state= '', country= 'Finland', continent= 'Europa'weekYear= '2020-W16,[(4/19/20,102.0), (4/18/20,192.0), (4/17/20,120.0), (4/16/20,132.0), (4/15/20,76.0), (4/14/20,97.0), (4/13/20,90.0)])
(trendCoefficient= '0.2480480750498284', state= '', country= 'Mali', continent= 'Africa'weekYear= '2020-W04,[(1/26/20,0.0), (1/25/20,0.0), (1/24/20,0.0), (1/23/20,0.0), (1/22/20,0.0)])
(trendCoefficient= '25.951835034242983', state= '', country= 'Italy', continent= 'Europa'weekYear= '2020-W19,[(5/9/20,1083.0), (5/8/20,1327.0), (5/7/20,1401.0), (5/6/20,1444.0), (5/5/20,1075.0), (5/4/20,1221.0), (5/10/20,802.0)])
(trendCoefficient= '5.037240180431297', state= '', country= 'Portugal', continent= 'Europa'weekYear= '2020-W16,[(4/19/20,521.0), (4/18/20,663.0), (4/17/20,181.0), (4/16/20,750.0), (4/15/20,643.0), (4/14/20,514.0), (4/13/20,349.0)])
(trendCoefficient= '0.584101365223516', state= '', country= 'Guatemala', continent= 'America'weekYear= '2020-W19,[(5/9/20,67.0), (5/8/20,68.0), (5/7/20,34.0), (5/6/20,35.0), (5/5/20,33.0), (5/4/20,27.0), (5/10/20,85.0)])
(trendCoefficient= '2.1900972590627763', state= '', country= 'Afghanistan', continent= 'Asia'weekYear= '2020-W14,[(4/5/20,50.0), (4/4/20,18.0), (4/3/20,8.0), (4/2/20,36.0), (4/1/20,63.0), (3/31/20,4.0), (3/30/20,50.0)])
(trendCoefficient= '0.2783797149665063', state= '', country= 'Kyrgyzstan', continent= 'Asia'weekYear= '2020-W12,[(3/22/20,0.0), (3/21/20,8.0), (3/20/20,3.0), (3/19/20,0.0), (3/18/20,3.0), (3/17/20,0.0), (3/16/20,0.0)])
(trendCoefficient= '1.8162642928861514', state= '', country= 'Denmark', continent= 'Europa'weekYear= '2020-W17,[(4/26/20,130.0), (4/25/20,235.0), (4/24/20,137.0), (4/23/20,161.0), (4/22/20,217.0), (4/21/20,180.0), (4/20/20,131.0)])
(trendCoefficient= '0.8355137946020471', state= '', country= 'Honduras', continent= 'America'weekYear= '2020-W11,[(3/9/20,0.0), (3/15/20,1.0), (3/14/20,0.0), (3/13/20,0.0), (3/12/20,0.0), (3/11/20,2.0), (3/10/20,0.0)])
(trendCoefficient= '0.5957754499542928', state= '', country= 'Tajikistan', continent= 'Asia'weekYear= '2020-W05,[(2/2/20,0.0), (2/1/20,0.0), (1/31/20,0.0), (1/30/20,0.0), (1/29/20,0.0), (1/28/20,0.0), (1/27/20,0.0)])
(trendCoefficient= '0.6406584843171634', state= '', country= 'Uzbekistan', continent= 'Asia'weekYear= '2020-W12,[(3/22/20,0.0), (3/21/20,10.0), (3/20/20,10.0), (3/19/20,8.0), (3/18/20,5.0), (3/17/20,4.0), (3/16/20,5.0)])
(trendCoefficient= '337.1978824798813', state= '', country= 'US', continent= 'America'weekYear= '2020-W10,[(3/8/20,116.0), (3/7/20,140.0), (3/6/20,45.0), (3/5/20,68.0), (3/4/20,31.0), (3/3/20,20.0), (3/2/20,24.0)])
(trendCoefficient= '25.951835034242983', state= '', country= 'Italy', continent= 'Europa'weekYear= '2020-W18,[(5/3/20,1389.0), (5/2/20,1900.0), (5/1/20,1965.0), (4/30/20,1872.0), (4/29/20,2086.0), (4/28/20,2091.0), (4/27/20,1739.0)])
(trendCoefficient= '1.5966821022344109', state= '', country= 'Oman', continent= 'Asia'weekYear= '2020-W08,[(2/23/20,0.0), (2/22/20,0.0), (2/21/20,0.0), (2/20/20,0.0), (2/19/20,0.0), (2/18/20,0.0), (2/17/20,0.0)])
(trendCoefficient= '15.682604265012214', state= '', country= 'Mexico', continent= 'America'weekYear= '2020-W04,[(1/26/20,0.0), (1/25/20,0.0), (1/24/20,0.0), (1/23/20,0.0), (1/22/20,0.0)])
(trendCoefficient= '6.885971616538536', state= '', country= 'Sweden', continent= 'Europa'weekYear= '2020-W12,[(3/22/20,171.0), (3/21/20,124.0), (3/20/20,200.0), (3/19/20,160.0), (3/18/20,89.0), (3/17/20,87.0), (3/16/20,81.0)])
(trendCoefficient= '8.019489277525514', state= '', country= 'Singapore', continent= 'Asia'weekYear= '2020-W14,[(4/5/20,120.0), (4/4/20,75.0), (4/3/20,65.0), (4/2/20,49.0), (4/1/20,74.0), (3/31/20,47.0), (3/30/20,35.0)])
(trendCoefficient= '0.47764090575312085', state= '', country= 'Bosnia and Herzegovina', continent= 'Europa'weekYear= '2020-W21,[(5/18/20,14.0)])
(trendCoefficient= '0.24750857947818788', state= '', country= 'Sri Lanka', continent= 'Asia'weekYear= '2020-W18,[(5/3/20,13.0), (5/2/20,15.0), (5/1/20,27.0), (4/30/20,14.0), (4/29/20,30.0), (4/28/20,31.0), (4/27/20,65.0)])
(trendCoefficient= '0.3253982526337874', state= '', country= 'Greece', continent= 'Europa'weekYear= '2020-W05,[(2/2/20,0.0), (2/1/20,0.0), (1/31/20,0.0), (1/30/20,0.0), (1/29/20,0.0), (1/28/20,0.0), (1/27/20,0.0)])
(trendCoefficient= '0.8564417269852688', state= '', country= 'Azerbaijan', continent= 'Asia'weekYear= '2020-W07,[(2/16/20,0.0), (2/15/20,0.0), (2/14/20,0.0), (2/13/20,0.0), (2/12/20,0.0), (2/11/20,0.0), (2/10/20,0.0)])
(trendCoefficient= '0.27703846903145557', state= '', country= 'Zambia', continent= 'Africa'weekYear= '2020-W13,[(3/29/20,1.0), (3/28/20,6.0), (3/27/20,6.0), (3/26/20,4.0), (3/25/20,9.0), (3/24/20,0.0), (3/23/20,0.0)])
(trendCoefficient= '32.51844025835843', state= '', country= 'Turkey', continent= 'Asia'weekYear= '2020-W06,[(2/9/20,0.0), (2/8/20,0.0), (2/7/20,0.0), (2/6/20,0.0), (2/5/20,0.0), (2/4/20,0.0), (2/3/20,0.0)])
(trendCoefficient= '13.603493233826372', state= '', country= 'Chile', continent= 'America'weekYear= '2020-W10,[(3/8/20,4.0), (3/7/20,0.0), (3/6/20,0.0), (3/5/20,3.0), (3/4/20,0.0), (3/3/20,1.0), (3/2/20,0.0)])
(trendCoefficient= '1.4003956300858698', state= '', country= 'Austria', continent= 'Europa'weekYear= '2020-W13,[(3/29/20,517.0), (3/28/20,614.0), (3/27/20,748.0), (3/26/20,1321.0), (3/25/20,305.0), (3/24/20,809.0), (3/23/20,892.0)])
(trendCoefficient= '2.1900972590627763', state= '', country= 'Afghanistan', continent= 'Asia'weekYear= '2020-W21,[(5/18/20,408.0)])
(trendCoefficient= '2.171454689864976', state= '', country= 'Argentina', continent= 'America'weekYear= '2020-W04,[(1/26/20,0.0), (1/25/20,0.0), (1/24/20,0.0), (1/23/20,0.0), (1/22/20,0.0)])
(trendCoefficient= '0.4118674039772812', state= 'Mayotte', country= 'France', continent= 'Africa'weekYear= '2020-W13,[(3/29/20,0.0), (3/28/20,13.0), (3/27/20,14.0), (3/26/20,0.0), (3/25/20,0.0), (3/24/20,12.0), (3/23/20,13.0)])
(trendCoefficient= '2.0332014566380434', state= '', country= 'Bahrain', continent= 'Asia'weekYear= '2020-W12,[(3/22/20,29.0), (3/21/20,20.0), (3/20/20,7.0), (3/19/20,22.0), (3/18/20,28.0), (3/17/20,14.0), (3/16/20,0.0)])
(trendCoefficient= '1.1419248003117086', state= '', country= 'Czechia', continent= 'Europa'weekYear= '2020-W15,[(4/9/20,257.0), (4/8/20,295.0), (4/7/20,195.0), (4/6/20,235.0), (4/12/20,160.0), (4/11/20,99.0), (4/10/20,163.0)])
(trendCoefficient= '1.2250146113383986', state= '', country= 'Finland', continent= 'Europa'weekYear= '2020-W07,[(2/16/20,0.0), (2/15/20,0.0), (2/14/20,0.0), (2/13/20,0.0), (2/12/20,0.0), (2/11/20,0.0), (2/10/20,0.0)])
(trendCoefficient= '32.51844025835843', state= '', country= 'Turkey', continent= 'Asia'weekYear= '2020-W21,[(5/18/20,1158.0)])
(trendCoefficient= '0.4593729862578489', state= '', country= 'Somalia', continent= 'Africa'weekYear= '2020-W18,[(5/3/20,51.0), (5/2/20,70.0), (5/1/20,0.0), (4/30/20,19.0), (4/29/20,54.0), (4/28/20,48.0), (4/27/20,44.0)])
(trendCoefficient= '12.23716824768841', state= '', country= 'Pakistan', continent= 'Asia'weekYear= '2020-W15,[(4/9/20,226.0), (4/8/20,228.0), (4/7/20,269.0), (4/6/20,609.0), (4/12/20,219.0), (4/11/20,316.0), (4/10/20,206.0)])
(trendCoefficient= '6.695514693761333', state= '', country= 'United Arab Emirates', continent= 'Asia'weekYear= '2020-W09,[(3/1/20,0.0), (2/29/20,2.0), (2/28/20,6.0), (2/27/20,0.0), (2/26/20,0.0), (2/25/20,0.0), (2/24/20,0.0)])
(trendCoefficient= '5.17044313566815', state= '', country= 'Ukraine', continent= 'Europa'weekYear= '2020-W18,[(5/3/20,502.0), (5/2/20,550.0), (5/1/20,455.0), (4/30/20,540.0), (4/29/20,456.0), (4/28/20,401.0), (4/27/20,392.0)])
(trendCoefficient= '1.7414542402853332', state= '', country= 'Kazakhstan', continent= 'Asia'weekYear= '2020-W05,[(2/2/20,0.0), (2/1/20,0.0), (1/31/20,0.0), (1/30/20,0.0), (1/29/20,0.0), (1/28/20,0.0), (1/27/20,0.0)])
(trendCoefficient= '0.8244466423893659', state= '', country= 'Sudan', continent= 'Africa'weekYear= '2020-W10,[(3/8/20,0.0), (3/7/20,0.0), (3/6/20,0.0), (3/5/20,0.0), (3/4/20,0.0), (3/3/20,0.0), (3/2/20,0.0)])
(trendCoefficient= '4.701771343793553', state= '', country= 'Colombia', continent= 'America'weekYear= '2020-W20,[(5/17/20,635.0), (5/16/20,723.0), (5/15/20,606.0), (5/14/20,680.0), (5/13/20,658.0), (5/12/20,659.0), (5/11/20,550.0)])
(trendCoefficient= '1.2250146113383986', state= '', country= 'Finland', continent= 'Europa'weekYear= '2020-W20,[(5/17/20,61.0), (5/16/20,58.0), (5/15/20,83.0), (5/14/20,91.0), (5/13/20,51.0), (5/12/20,19.0), (5/11/20,22.0)])
(trendCoefficient= '0.2696428839035502', state= '', country= 'Thailand', continent= 'Asia'weekYear= '2020-W21,[(5/18/20,3.0)])
(trendCoefficient= '0.2783797149665063', state= '', country= 'Kyrgyzstan', continent= 'Asia'weekYear= '2020-W13,[(3/29/20,26.0), (3/28/20,0.0), (3/27/20,14.0), (3/26/20,0.0), (3/25/20,2.0), (3/24/20,26.0), (3/23/20,2.0)])
(trendCoefficient= '2.861596906892056', state= '', country= 'Philippines', continent= 'Asia'weekYear= '2020-W20,[(5/17/20,208.0), (5/16/20,214.0), (5/15/20,215.0), (5/14/20,258.0), (5/13/20,268.0), (5/12/20,264.0), (5/11/20,292.0)])
(trendCoefficient= '0.5525633532646975', state= '', country= 'Cote d'Ivoire', continent= 'Africa'weekYear= '2020-W15,[(4/9/20,60.0), (4/8/20,35.0), (4/7/20,26.0), (4/6/20,62.0), (4/12/20,41.0), (4/11/20,89.0), (4/10/20,0.0)])
(trendCoefficient= '0.8564417269852688', state= '', country= 'Azerbaijan', continent= 'Asia'weekYear= '2020-W20,[(5/17/20,136.0), (5/16/20,158.0), (5/15/20,101.0), (5/14/20,121.0), (5/13/20,65.0), (5/12/20,104.0), (5/11/20,70.0)])
(trendCoefficient= '0.5161848671492155', state= '', country= 'Bulgaria', continent= 'Europa'weekYear= '2020-W09,[(3/1/20,0.0), (2/29/20,0.0), (2/28/20,0.0), (2/27/20,0.0), (2/26/20,0.0), (2/25/20,0.0), (2/24/20,0.0)])
(trendCoefficient= '1.8162642928861514', state= '', country= 'Denmark', continent= 'Europa'weekYear= '2020-W16,[(4/19/20,142.0), (4/18/20,169.0), (4/17/20,194.0), (4/16/20,198.0), (4/15/20,170.0), (4/14/20,193.0), (4/13/20,144.0)])
(trendCoefficient= '17.32129209189408', state= '', country= 'Saudi Arabia', continent= 'Asia'weekYear= '2020-W10,[(3/8/20,6.0), (3/7/20,0.0), (3/6/20,0.0), (3/5/20,4.0), (3/4/20,0.0), (3/3/20,0.0), (3/2/20,1.0)])
(trendCoefficient= '30.69651126197006', state= '', country= 'India', continent= 'Asia'weekYear= '2020-W19,[(5/9/20,3113.0), (5/8/20,3344.0), (5/7/20,3364.0), (5/6/20,3587.0), (5/5/20,2963.0), (5/4/20,3932.0), (5/10/20,4353.0)])
(trendCoefficient= '0.25345052376028415', state= '', country= 'Kenya', continent= 'Africa'weekYear= '2020-W17,[(4/26/20,12.0), (4/25/20,7.0), (4/24/20,16.0), (4/23/20,17.0), (4/22/20,7.0), (4/21/20,15.0), (4/20/20,11.0)])
(trendCoefficient= '0.34338143835513796', state= '', country= 'Djibouti', continent= 'Africa'weekYear= '2020-W11,[(3/9/20,0.0), (3/15/20,0.0), (3/14/20,0.0), (3/13/20,0.0), (3/12/20,0.0), (3/11/20,0.0), (3/10/20,0.0)])
(trendCoefficient= '9.160934526217986', state= '', country= 'Belarus', continent= 'Europa'weekYear= '2020-W18,[(5/3/20,877.0), (5/2/20,911.0), (5/1/20,890.0), (4/30/20,846.0), (4/29/20,973.0), (4/28/20,919.0), (4/27/20,826.0)])
(trendCoefficient= '0.34520223590942467', state= '', country= 'Guinea-Bissau', continent= 'Africa'weekYear= '2020-W09,[(3/1/20,0.0), (2/29/20,0.0), (2/28/20,0.0), (2/27/20,0.0), (2/26/20,0.0), (2/25/20,0.0), (2/24/20,0.0)])
(trendCoefficient= '8.154273254507036', state= '', country= 'Ecuador', continent= 'America'weekYear= '2020-W19,[(5/9/20,0.0), (5/8/20,0.0), (5/7/20,0.0), (5/6/20,0.0), (5/5/20,0.0), (5/4/20,2343.0), (5/10/20,0.0)])
(trendCoefficient= '22.27787768436512', state= '', country= 'Germany', continent= 'Europa'weekYear= '2020-W08,[(2/23/20,0.0), (2/22/20,0.0), (2/21/20,0.0), (2/20/20,0.0), (2/19/20,0.0), (2/18/20,0.0), (2/17/20,0.0)])
(trendCoefficient= '0.6406584843171634', state= '', country= 'Uzbekistan', continent= 'Asia'weekYear= '2020-W10,[(3/8/20,0.0), (3/7/20,0.0), (3/6/20,0.0), (3/5/20,0.0), (3/4/20,0.0), (3/3/20,0.0), (3/2/20,0.0)])
(trendCoefficient= '22.27787768436512', state= '', country= 'Germany', continent= 'Europa'weekYear= '2020-W10,[(3/8/20,241.0), (3/7/20,129.0), (3/6/20,188.0), (3/5/20,220.0), (3/4/20,66.0), (3/3/20,37.0), (3/2/20,29.0)])
(trendCoefficient= '0.34338143835513796', state= '', country= 'Djibouti', continent= 'Africa'weekYear= '2020-W10,[(3/8/20,0.0), (3/7/20,0.0), (3/6/20,0.0), (3/5/20,0.0), (3/4/20,0.0), (3/3/20,0.0), (3/2/20,0.0)])
(trendCoefficient= '0.6406584843171634', state= '', country= 'Uzbekistan', continent= 'Asia'weekYear= '2020-W11,[(3/9/20,0.0), (3/15/20,1.0), (3/14/20,0.0), (3/13/20,0.0), (3/12/20,0.0), (3/11/20,0.0), (3/10/20,0.0)])
(trendCoefficient= '0.4442596172578639', state= '', country= 'El Salvador', continent= 'America'weekYear= '2020-W07,[(2/16/20,0.0), (2/15/20,0.0), (2/14/20,0.0), (2/13/20,0.0), (2/12/20,0.0), (2/11/20,0.0), (2/10/20,0.0)])
(trendCoefficient= '5.17044313566815', state= '', country= 'Ukraine', continent= 'Europa'weekYear= '2020-W17,[(4/26/20,492.0), (4/25/20,478.0), (4/24/20,477.0), (4/23/20,578.0), (4/22/20,467.0), (4/21/20,415.0), (4/20/20,261.0)])
(trendCoefficient= '0.4593729862578489', state= '', country= 'Somalia', continent= 'Africa'weekYear= '2020-W05,[(2/2/20,0.0), (2/1/20,0.0), (1/31/20,0.0), (1/30/20,0.0), (1/29/20,0.0), (1/28/20,0.0), (1/27/20,0.0)])
(trendCoefficient= '5.037240180431297', state= '', country= 'Portugal', continent= 'Europa'weekYear= '2020-W05,[(2/2/20,0.0), (2/1/20,0.0), (1/31/20,0.0), (1/30/20,0.0), (1/29/20,0.0), (1/28/20,0.0), (1/27/20,0.0)])
(trendCoefficient= '4.851848521632274', state= '', country= 'Ireland', continent= 'Europa'weekYear= '2020-W18,[(5/3/20,330.0), (5/2/20,343.0), (5/1/20,221.0), (4/30/20,359.0), (4/29/20,376.0), (4/28/20,229.0), (4/27/20,386.0)])
(trendCoefficient= '0.4442596172578639', state= '', country= 'El Salvador', continent= 'America'weekYear= '2020-W12,[(3/22/20,0.0), (3/21/20,2.0), (3/20/20,0.0), (3/19/20,1.0), (3/18/20,0.0), (3/17/20,0.0), (3/16/20,0.0)])
(trendCoefficient= '2.1900972590627763', state= '', country= 'Afghanistan', continent= 'Asia'weekYear= '2020-W08,[(2/23/20,0.0), (2/22/20,0.0), (2/21/20,0.0), (2/20/20,0.0), (2/19/20,0.0), (2/18/20,0.0), (2/17/20,0.0)])
(trendCoefficient= '1.5416835259032804', state= 'Alberta', country= 'Canada', continent= 'America'weekYear= '2020-W09,[(3/1/20,0.0), (2/29/20,0.0), (2/28/20,0.0), (2/27/20,0.0), (2/26/20,0.0), (2/25/20,0.0), (2/24/20,0.0)])
(trendCoefficient= '0.2480480750498284', state= '', country= 'Mali', continent= 'Africa'weekYear= '2020-W05,[(2/2/20,0.0), (2/1/20,0.0), (1/31/20,0.0), (1/30/20,0.0), (1/29/20,0.0), (1/28/20,0.0), (1/27/20,0.0)])
(trendCoefficient= '2.2999520448380766', state= '', country= 'Panama', continent= 'America'weekYear= '2020-W21,[(5/18/20,120.0)])
(trendCoefficient= '0.3774895472732995', state= '', country= 'Luxembourg', continent= 'Europa'weekYear= '2020-W11,[(3/9/20,0.0), (3/15/20,8.0), (3/14/20,17.0), (3/13/20,15.0), (3/12/20,12.0), (3/11/20,2.0), (3/10/20,2.0)])
